,song_title,artists,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,song_and_artist,cluster
9218,around the world,Red Hot Chili Peppers,0aGQHMr7bc23Y9Ts84ffop,0.504,0.96,0,-1.464,1,0.183,0.00417,0.569,0.0613,0.774,96.682,238733,Around the World - Red Hot Chili Peppers,6
9219,la tortura (feat. alejandro sanz),Shakira,5BSclXJTa9B0iURhUjZo50,0.74,0.7829999999999999,0,-5.367000000000001,1,0.0427,0.0297,0.000308,0.12300000000000001,0.812,100.01100000000001,212893,La Tortura (feat. Alejandro Sanz) - Shakira,1
9220,nights with you,MØ,5q5gzmbBS5yQzos2BvVr1t,0.763,0.6709999999999999,1,-4.029,0,0.1,0.401,1.1599999999999999e-05,0.375,0.602,120.06,197495,Nights With You - MØ,4
9221,hallucinate,Dua Lipa,1nYeVF5vIBxMxfPoL0SIWg,0.627,0.69,10,-5.396,0,0.139,0.033,0.0,0.0742,0.627,122.053,208505,Hallucinate - Dua Lipa,4
9222,get down on it - single version,Kool & The Gang,4yKZACkuudvfd600H2dQie,0.879,0.626,7,-6.343999999999999,1,0.0604,0.205,6.07e-05,0.055999999999999994,0.968,110.86399999999999,212907,Get Down On It - Single Version - Kool & The Gang,1
9223,love story,Taylor Swift,0kN3oXYWWAk1uC0y2WoyOE,0.618,0.736,2,-3.937,1,0.0308,0.157,0.0,0.073,0.307,118.98200000000001,235280,Love Story - Taylor Swift,1
9224,swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1wJRveJZLSb1rjhnUHQiv6,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487,Swervin (feat. 6ix9ine) - A Boogie Wit da Hoodie,3
9225,yeah right,Joji,1VGzxJnVQND7Cg5H5wGj14,0.672,0.588,1,-9.573,1,0.133,0.619,0.24100000000000002,0.0992,0.204,169.033,174358,YEAH RIGHT - Joji,2
9226,xanny,Billie Eilish,4QIo4oxwzzafcBWkKjDpXY,0.521,0.125,9,-17.832,1,0.239,0.7509999999999999,0.00207,0.265,0.0528,111.554,243725,xanny - Billie Eilish,2
9227,survival of the fittest,Mobb Deep,7N1Vjtzr1lmmCW9iasQ8YO,0.813,0.703,11,-5.077,0,0.268,0.125,1.26e-06,0.237,0.24100000000000002,94.82799999999999,224533,Survival of the Fittest - Mobb Deep,3
9228,high and dry,Radiohead,5jafMI8FLibnjkYTZ33m0c,0.418,0.38299999999999995,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.35200000000000004,87.773,257480,High And Dry - Radiohead,2
9229,champagne supernova - remastered,Oasis,40bynawzslg9U7ACq07fAj,0.28600000000000003,0.7959999999999999,2,-4.625,1,0.0388,0.47,0.063,0.364,0.12,150.27200000000002,448438,Champagne Supernova - Remastered - Oasis,5
9230,never go back,Dennis Lloyd,2QrXzOqLCVDRZHkToA0tSR,0.42100000000000004,0.653,9,-4.85,0,0.39799999999999996,0.0135,0.0,0.114,0.733,78.6,175424,Never Go Back - Dennis Lloyd,3
9231,send my love (to your new lover),Adele,4BHzQ9C00ceJxfG16AlNWb,0.69,0.524,6,-8.39,0,0.10300000000000001,0.0415,3.16e-06,0.17,0.562,164.023,223080,Send My Love (To Your New Lover) - Adele,4
9232,my my my!,Troye Sivan,4NiehSBQthimPzRsVeOgCT,0.701,0.45799999999999996,1,-7.749,1,0.0836,0.004070000000000001,0.000151,0.045,0.48200000000000004,102.96700000000001,204727,My My My! - Troye Sivan,1
9233,slow down,Selena Gomez,5aIbWiwrsYYGoR7XQx67i7,0.721,0.82,1,-3.793,0,0.147,0.08,0.0,0.615,0.7120000000000001,127.939,210813,Slow Down - Selena Gomez,0
9234,bright,Echosmith,3WKg25vrbjJlkhsgl2W4p3,0.6459999999999999,0.431,6,-8.517000000000001,1,0.0262,0.637,6.99e-06,0.113,0.292,90.03399999999999,220627,Bright - Echosmith,2
9235,reminds me of you,Juice WRLD,5YSHygGN9D0mID1NsVd5my,0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.16899999999999998,0.33,149.99200000000002,158033,Reminds Me Of You - Juice WRLD,5
9236,the great escape,Boys Like Girls,56Tl3UgyZTqfZtvFNS31wm,0.423,0.94,1,-4.012,0,0.0635,0.0016600000000000002,0.0,0.17800000000000002,0.505,149.934,206520,The Great Escape - Boys Like Girls,5
9237,remember the name (feat. styles of beyond),Fort Minor,6ndmKwWqMozN2tcZqzCX4K,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.85799999999999,230493,Remember the Name (feat. Styles of Beyond) - Fort Minor,1
9238,romantic - notd remix,Stanaj,7e6FvCvngX5job1PUYIIIL,0.7509999999999999,0.647,8,-7.8870000000000005,0,0.24100000000000002,0.21100000000000002,0.0,0.265,0.355,104.022,184840,Romantic - NOTD Remix - Stanaj,3
9239,i'm on one,DJ Khaled,608a1wIsSd5KzMEqm1O7w3,0.413,0.807,11,-3.4989999999999997,0,0.318,0.0536,0.0,0.631,0.43799999999999994,149.33,296147,I'm On One - DJ Khaled,0
9240,moves,Big Sean,0Fv5N0cHBsl4bzCbollCAS,0.812,0.522,2,-5.287000000000001,1,0.257,0.0433,0.0,0.154,0.38,75.524,142907,Moves - Big Sean,3
9241,laugh now cry later (feat. lil durk),Drake,2SAqBLGA283SUiwJ3xOUVI,0.7609999999999999,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493,Laugh Now Cry Later (feat. Lil Durk) - Drake,1
9242,i know what you want (feat. flipmode squad),Busta Rhymes,0YImOCkIJ2PWhCXaURCZnY,0.648,0.759,6,-4.315,1,0.306,0.0142,0.0,0.648,0.518,85.99600000000001,324307,I Know What You Want (feat. Flipmode Squad) - Busta Rhymes,0
9243,greece (feat. drake),DJ Khaled,35RJhm1pEovTBwnNR0zWad,0.695,0.34299999999999997,5,-10.798,1,0.0432,0.0743,1.04e-06,0.107,0.22899999999999998,85.84,218902,GREECE (feat. Drake) - DJ Khaled,2
9244,ass like that,Eminem,4gXdMZkBN1neE9nX6yRALa,0.6459999999999999,0.7959999999999999,2,-6.152,1,0.366,0.409,0.0,0.107,0.6759999999999999,83.09299999999999,265480,Ass Like That - Eminem,3
9245,go stupid,Polo G,4PklAHGXT5ityno3IA8SKd,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,165726,Go Stupid - Polo G,3
9246,"god, your mama, and me",Florida Georgia Line,0xjyOcLKydIprmVkGjnVrm,0.44299999999999995,0.8170000000000001,7,-3.7289999999999996,1,0.0511,0.318,0.0,0.374,0.652,168.1,184040,"God, Your Mama, And Me - Florida Georgia Line",5
9247,perm,Bruno Mars,1I6pKIyaBp4OebTGLJpCCC,0.853,0.871,8,-3.715,1,0.0851,0.0145,6.840000000000001e-05,0.198,0.863,124.021,210053,Perm - Bruno Mars,1
9248,hurts so good,Astrid S,60lwJa695S26FsYbhCVFVa,0.6809999999999999,0.594,7,-4.986000000000001,0,0.0486,0.0777,0.0,0.0961,0.41700000000000004,120.141,208729,Hurts So Good - Astrid S,4
9249,loyal (feat. drake),PARTYNEXTDOOR,3LnJM1B5Mjgx5LfT9plXUU,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.95200000000001,197973,LOYAL (feat. Drake) - PARTYNEXTDOOR,4
9250,in my feelings,Drake,2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1,-5.832999999999999,1,0.125,0.0589,5.9999999999999995e-05,0.396,0.35,91.03,217925,In My Feelings - Drake,1
9251,skin,Rag'n'Bone Man,6y2Kaz9QI01XBKJ8mTb7Pf,0.564,0.745,0,-7.733,1,0.31,0.265,0.0,0.147,0.35100000000000003,170.66099999999997,239627,Skin - Rag'n'Bone Man,3
9252,lady may,Tyler Childers,3t5OV1asJHmOlf23T08CLv,0.539,0.16,3,-13.285,1,0.0329,0.8809999999999999,0.000268,0.105,0.322,81.446,183533,Lady May - Tyler Childers,2
9253,this is gospel,Panic! At The Disco,3yZQk5PC52CCmT4ZaTIKvv,0.5720000000000001,0.912,7,-4.875,1,0.0707,0.00155,1.2e-06,0.102,0.606,156.07299999999998,187187,This Is Gospel - Panic! At The Disco,5
9254,cruise,Florida Georgia Line,0i5el041vd6nxrGEU8QRxy,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,208960,Cruise - Florida Georgia Line,5
9255,those kinda nights (feat. ed sheeran),Eminem,0VSzREd1OjEWJ9tXoFHRQH,0.794,0.637,4,-6.29,0,0.33899999999999997,0.027999999999999997,0.0,0.0919,0.39299999999999996,103.868,177693,Those Kinda Nights (feat. Ed Sheeran) - Eminem,3
9256,223's (feat. 9lokknine),YNW Melly,29ZXwWOOLz9t5fa3eT3i7T,0.932,0.547,0,-7.787000000000001,0,0.33299999999999996,0.0388,0.0,0.0924,0.695,94.99799999999999,176640,223's (feat. 9lokknine) - YNW Melly,3
9257,candy,Doja Cat,1VJwtWR6z7SpZRwipI12be,0.6890000000000001,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,190920,Candy - Doja Cat,2
9258,knockin' boots,Luke Bryan,2opQESZb7JsRKCvWMBPeuv,0.728,0.682,2,-3.7489999999999997,1,0.218,0.127,0.0,0.337,0.643,131.901,200067,Knockin' Boots - Luke Bryan,3
9259,lalala,Y2K,51Fjme0JiitpyXKuyQiCDo,0.843,0.39,2,-7.899,1,0.0846,0.17800000000000002,0.0,0.13699999999999998,0.495,129.972,160627,Lalala - Y2K,1
9260,(don't fear) the reaper,Blue Öyster Cult,5QTxFnGygVM4jFQiBovmRo,0.33299999999999996,0.927,9,-8.55,0,0.0733,0.0029,0.00020800000000000001,0.297,0.385,141.466,308120,(Don't Fear) The Reaper - Blue Öyster Cult,5
9261,no bystanders,Travis Scott,6OaVWaGfhXn70ZJfdVcabn,0.731,0.8109999999999999,1,-3.225,1,0.0712,0.0204,0.0,0.41100000000000003,0.426,147.045,218284,NO BYSTANDERS - Travis Scott,1
9262,love you like a love song,Selena Gomez & The Scene,0laYHRpNTS6i8FXdupHkJ4,0.858,0.6779999999999999,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,188453,Love You Like A Love Song - Selena Gomez & The Scene,4
9263,habits of my heart,Jaymes Young,0elXIl26ZrovBULLTrEGK6,0.392,0.498,9,-7.63,0,0.11699999999999999,0.665,0.000118,0.34,0.59,72.048,210639,Habits of My Heart - Jaymes Young,2
9264,dandelions,Ruth B.,2eAvDnpXP5W0cVtiI0PUxV,0.609,0.6920000000000001,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.45399999999999996,116.959,233720,Dandelions - Ruth B.,1
9265,rollercoaster,Bleachers,5L95vS64rG1YMIFm1hLjyZ,0.42100000000000004,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.14800000000000002,0.27899999999999997,162.024,188867,Rollercoaster - Bleachers,5
9266,судно (борис рижий),Molchat Doma,1SHB1hp6267UK9bJQUxYvO,0.484,0.75,1,-4.176,1,0.0685,0.6970000000000001,0.862,0.105,0.467,159.99200000000002,141395,Судно (Борис Рижий) - Molchat Doma,6
9267,lust.,Kendrick Lamar,06FCvd7rrRcF3DdvWH5Isp,0.6779999999999999,0.562,3,-9.197000000000001,0,0.508,0.193,0.0,0.10400000000000001,0.5660000000000001,94.241,307880,LUST. - Kendrick Lamar,3
9268,paris,$uicideboy$,6tO5bxNnMuh1c3cziSpecA,0.8490000000000001,0.648,7,-6.188,1,0.0835,0.0706,0.00636,0.0984,0.195,106.05799999999999,111020,Paris - $uicideboy$,1
9269,just what i needed,The Cars,4alHo6RGd0D3OUbTPExTHN,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.22399999999999,225627,Just What I Needed - The Cars,1
9270,keep your head up,Andy Grammer,4Jz4bjXeiF2SXVj9P4YfY5,0.674,0.778,0,-5.367000000000001,1,0.0376,0.0469,0.0,0.145,0.816,90.01,189933,Keep Your Head Up - Andy Grammer,1
9271,white america,Eminem,15qrWkkYCfmtu1uRpGf48L,0.5579999999999999,0.615,1,-5.641,1,0.22899999999999998,0.0103,0.0,0.105,0.16,76.673,324547,White America - Eminem,3
9272,america,Razorlight,0vVxIQdqs8uVqoWqNpkzwa,0.45,0.568,2,-4.975,1,0.0305,0.295,3.26e-06,0.355,0.15,90.945,249760,America - Razorlight,5
9273,the ways (with swae lee),Khalid,5jyyPsIGM2yqkZN9R3TmvN,0.727,0.72,11,-5.856,0,0.0488,0.0626,1.21e-06,0.17600000000000002,0.589,140.08,238893,The Ways (with Swae Lee) - Khalid,4
9274,demons and angels (feat. juice wrld),A Boogie Wit da Hoodie,3L19besdNQzd342qL78xqm,0.81,0.55,2,-7.46,0,0.17,0.0114,5.69e-06,0.107,0.183,76.503,214593,Demons and Angels (feat. Juice WRLD) - A Boogie Wit da Hoodie,4
9275,makedamnsure,Taking Back Sunday,6fTgbkBiMITtHUmik95ClX,0.552,0.836,6,-5.608,1,0.0453,0.00942,0.0,0.37200000000000005,0.43200000000000005,140.496,208280,MakeDamnSure - Taking Back Sunday,5
9276,treat you better,Shawn Mendes,1rtDwblY1CJ9i490fMzJnc,0.455,0.797,10,-4.133,0,0.36,0.132,0.0,0.11,0.757,165.717,187973,Treat You Better - Shawn Mendes,3
9277,bellaquita (remix),Dalex,4GGwM2Krtlx9G9ii1RaEOx,0.795,0.715,1,-3.583,1,0.0836,0.142,1.9e-06,0.179,0.7509999999999999,165.95,304733,Bellaquita (Remix) - Dalex,1
9278,crzy,Kehlani,6Dwtha2FtZFoMEBh5GR2sq,0.8270000000000001,0.7020000000000001,6,-7.263999999999999,1,0.267,0.226,5.04e-05,0.158,0.6940000000000001,130.02,191720,CRZY - Kehlani,3
9279,look after you,The Fray,5l6hpyTGBK0LAAxgPnqTQL,0.447,0.5920000000000001,6,-3.015,0,0.0319,0.0575,4.47e-06,0.13,0.28300000000000003,78.039,266773,Look After You - The Fray,4
9280,crush culture,Conan Gray,2sHwSBNDZN2yjCtgwStYt1,0.522,0.765,0,-5.395,1,0.193,0.146,0.0,0.0866,0.455,180.065,204120,Crush Culture - Conan Gray,5
9281,shy away,Twenty One Pilots,2nG54Y4a3sH9YpfxMolOyi,0.588,0.856,9,-5.242000000000001,0,0.0316,0.0008179999999999999,0.0739,0.23800000000000002,0.635,96.96600000000001,175044,Shy Away - Twenty One Pilots,4
9282,still not a player (feat. joe) - radio version,Big Pun,3GKL13lkM5nRc4zC1lIOrR,0.9,0.619,4,-6.518,0,0.312,0.203,0.00156,0.0647,0.8640000000000001,94.12100000000001,236800,Still Not a Player (feat. Joe) - Radio Version - Big Pun,3
9283,a little less conversation - jxl radio edit remix,Elvis Presley,4rr0gWiMrF4sOIefs3IEvZ,0.597,0.97,4,-5.972,0,0.0502,0.00038500000000000003,0.205,0.133,0.7170000000000001,114.999,211507,A Little Less Conversation - JXL Radio Edit Remix - Elvis Presley,4
9284,d'yer mak'er - remaster,Led Zeppelin,4ItljeeAXtHsnsnnQojaO2,0.525,0.929,9,-8.56,0,0.0784,0.262,2.8999999999999997e-05,0.0754,0.556,163.503,262748,D'yer Mak'er - Remaster - Led Zeppelin,4
9285,detroit rock city,KISS,2jz6rWGqVCYsymwxGoaON4,0.546,0.9,5,-6.728,1,0.0691,0.0421,4.57e-05,0.292,0.447,90.59100000000001,215933,Detroit Rock City - KISS,1
9286,don't stop (color on the walls),Foster The People,4HRa9ZWcmZ8JD7UySPu0wT,0.611,0.948,1,-3.7510000000000003,0,0.0753,0.00183,0.0995,0.0969,0.79,133.004,174920,Don't Stop (Color on the Walls) - Foster The People,4
9287,parachute,Chris Stapleton,5jROdl6MhcmP3O7h2sVgtw,0.642,0.762,6,-7.4110000000000005,1,0.0296,0.00967,5.720000000000001e-05,0.182,0.605,113.038,253200,Parachute - Chris Stapleton,1
9288,because of you,Kelly Clarkson,3f3omU8n47Mqyab5nCaGyT,0.583,0.584,5,-5.362,0,0.0314,0.254,0.0,0.12300000000000001,0.136,140.039,219493,Because of You - Kelly Clarkson,4
9289,wires,The Neighbourhood,5v8aEcHcaJIGYpfVVPtJjI,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,193080,Wires - The Neighbourhood,4
9290,me gusta (with cardi b & myke towers),Anitta,7e1VoRlNumuEkXlITMHKLE,0.91,0.604,6,-4.3919999999999995,0,0.08199999999999999,0.44799999999999995,0.0,0.0863,0.807,110.075,180788,Me Gusta (with Cardi B & Myke Towers) - Anitta,4
9291,baila conmigo (with rauw alejandro),Selena Gomez,079Ey5uxL04AKPQgVQwx5h,0.823,0.544,5,-7.132000000000001,1,0.0715,0.0215,0.00315,0.0966,0.664,149.903,186088,Baila Conmigo (with Rauw Alejandro) - Selena Gomez,1
9292,road trippin',Red Hot Chili Peppers,1XxCiPw07rd1ytYnE7SoJI,0.243,0.47,4,-8.193999999999999,0,0.0353,0.309,0.000798,0.121,0.39299999999999996,204.02599999999998,204973,Road Trippin' - Red Hot Chili Peppers,5
9293,can't fight this feeling,REO Speedwagon,5WwqdeavrQrbeAMDxGawse,0.408,0.48,9,-11.017000000000001,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,294773,Can't Fight This Feeling - REO Speedwagon,5
9294,lightning crashes,Live,48iWbsOaBUAGzMdoSmqyg1,0.385,0.433,11,-9.256,1,0.0435,0.24100000000000002,7.07e-06,0.11,0.42700000000000005,89.97399999999999,325600,Lightning Crashes - Live,2
9295,"sugar, we're goin down",Fall Out Boy,2TfSHkHiFO4gRztVIkggkE,0.494,0.8420000000000001,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,229093,"Sugar, We're Goin Down - Fall Out Boy",5
9296,lookin' out my back door,Creedence Clearwater Revival,3RTUfvRgq3pYTf7XY0FIcS,0.745,0.6559999999999999,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,152453,Lookin' Out My Back Door - Creedence Clearwater Revival,1
9297,ramble on - remaster,Led Zeppelin,1oCOp1kVAgNlXX9Tx9mvzq,0.456,0.5489999999999999,4,-13.110999999999999,1,0.0343,0.18600000000000003,0.00227,0.0877,0.8340000000000001,98.583,274010,Ramble On - Remaster - Led Zeppelin,2
9298,sympathy for the devil,The Rolling Stones,1iDcKYNvo6gglrOG6lvnHL,0.6679999999999999,0.672,9,-10.79,1,0.3,0.581,1.09e-06,0.0403,0.613,115.76700000000001,377747,Sympathy For The Devil - The Rolling Stones,3
9299,send me on my way,Rusted Root,6XK6Zw6JkFsHXzAcMWNiIr,0.5,0.7040000000000001,0,-8.797,1,0.0695,0.125,1.7899999999999998e-05,0.138,0.722,119.463,263360,Send Me On My Way - Rusted Root,1
9300,5% tint,Travis Scott,11kDth1aKUEUMq9r1pqyds,0.7120000000000001,0.48100000000000004,4,-5.415,0,0.0487,0.17300000000000001,0.0,0.24100000000000002,0.062,140.0,196138,5% TINT - Travis Scott,4
9301,rocketeer,Far East Movement,45sDIKapDyxPl307QpEAwl,0.664,0.845,4,-6.115,0,0.0461,0.18100000000000002,0.0,0.267,0.35700000000000004,96.005,211253,Rocketeer - Far East Movement,4
9302,last friday night (t.g.i.f.),Katy Perry,3avYqdwHKEq8beXbeWCKqJ,0.652,0.812,3,-3.7969999999999997,0,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,230733,Last Friday Night (T.G.I.F.) - Katy Perry,0
9303,cherry,Lana Del Rey,1Ym6aMuT5bliaZMC67AmPp,0.449,0.534,8,-9.493,0,0.0494,0.048,0.0011,0.384,0.342,94.26100000000001,180902,Cherry - Lana Del Rey,4
9304,how long,Charlie Puth,32DGGj6KlNuBr6WaqRxpxi,0.8490000000000001,0.581,1,-5.242999999999999,0,0.0767,0.18899999999999997,3.61e-06,0.0805,0.779,110.008,198237,How Long - Charlie Puth,4
9305,love tonight (edit),Shouse,6OufwUcCqo81guU2jAlDVP,0.727,0.6809999999999999,5,-7.114,0,0.0265,0.00214,0.000307,0.0861,0.44799999999999995,123.02799999999999,241970,Love Tonight (Edit) - Shouse,4
9306,georgia,Vance Joy,429EttO8gs0bDo2SQfUNSm,0.38799999999999996,0.66,11,-7.372000000000001,1,0.0308,0.312,0.000307,0.0943,0.401,143.554,230507,Georgia - Vance Joy,5
9307,alone together,Fall Out Boy,75SixhsPWyRRmtqHeffiXr,0.552,0.915,4,-3.713,1,0.0559,0.0013,3.74e-05,0.20600000000000002,0.606,90.01299999999999,203413,Alone Together - Fall Out Boy,1
9308,stop trying to be god,Travis Scott,1xYpVRspgaLxdJLOTQkTjg,0.588,0.5670000000000001,4,-3.738,0,0.0628,0.221,0.0,0.135,0.113,150.009,338438,STOP TRYING TO BE GOD - Travis Scott,5
9309,magic (feat. rivers cuomo),B.o.B,5uHYcK0nbEYgRaFTY5BqnP,0.5489999999999999,0.932,8,-4.11,0,0.34299999999999997,0.0127,0.0,0.34700000000000003,0.787,82.439,196133,Magic (feat. Rivers Cuomo) - B.o.B,3
9310,easy love,Sigala,4tZp15Dj8yJH3lyf0uh2A4,0.696,0.955,9,-2.887,1,0.0688,0.257,0.00114,0.092,0.6890000000000001,124.01,228587,Easy Love - Sigala,1
9311,tearin' up my heart - radio edit,*NSYNC,594M0rqYMOo8BhMGEdoi5C,0.6859999999999999,0.915,7,-4.447,1,0.0364,0.0028,7.16e-06,0.233,0.7959999999999999,110.054,211000,Tearin' up My Heart - Radio Edit - *NSYNC,1
9312,no idea,Don Toliver,3VyjsVV24RmBIbWJAeUJNu,0.6509999999999999,0.631,6,-5.7170000000000005,0,0.0896,0.519,0.000579,0.165,0.35,127.994,154424,No Idea - Don Toliver,4
9313,my flaws burn through my skin like demonic flames from hell,$uicideboy$,6QFQqqYye5lAcnhCALvxKJ,0.78,0.748,11,-7.394,0,0.0352,0.00448,0.000546,0.115,0.0663,125.98,167680,My Flaws Burn Through My Skin Like Demonic Flames from Hell - $uicideboy$,4
9314,nights like this (feat. ty dolla $ign),Kehlani,6ZRuF2n1CQxyxxAAWsKJOy,0.61,0.725,8,-5.131,1,0.15,0.36700000000000005,0.0,0.154,0.29100000000000004,146.16299999999998,201788,Nights Like This (feat. Ty Dolla $ign) - Kehlani,5
9315,never tear us apart,INXS,1qQSRy9DjrGh3jtsSCU6B1,0.665,0.6859999999999999,0,-5.849,1,0.0268,0.0518,0.000176,0.174,0.275,96.848,185694,Never Tear Us Apart - INXS,1
9316,me and my guitar,A Boogie Wit da Hoodie,6cZH4rX1KTt1aJ3Ql6Ynja,0.644,0.5870000000000001,7,-6.736000000000001,0,0.353,0.473,0.0,0.0759,0.68,173.972,161765,Me and My Guitar - A Boogie Wit da Hoodie,3
9317,lost in japan,Shawn Mendes,79esEXlqqmq0GPz0xQSZTV,0.713,0.738,10,-6.784,1,0.374,0.255,0.0,0.106,0.425,105.027,201200,Lost In Japan - Shawn Mendes,3
9318,still think about you,A Boogie Wit da Hoodie,2FTeQQ5Rg9tBpgpTF5mnhE,0.946,0.6459999999999999,5,-6.604,1,0.21,0.21899999999999997,0.0,0.0643,0.961,127.978,246988,Still Think About You - A Boogie Wit da Hoodie,3
9319,my life would suck without you,Kelly Clarkson,4Dm32oO01YpIubCHaAtKkN,0.526,0.882,9,-4.006,1,0.0509,0.0014,0.0,0.14400000000000002,0.424,144.982,211493,My Life Would Suck Without You - Kelly Clarkson,5
9320,goodmorningtokyo!,TOKYO’S REVENGE,0Q2n5yzl2XRqYbV77tZNYp,0.907,0.539,4,-7.782,1,0.36,0.0408,0.0,0.253,0.664,124.91799999999999,150115,GOODMORNINGTOKYO! - TOKYO’S REVENGE,3
9321,all for us - from the hbo original series euphoria,Labrinth,10hMM5nsZQf66ldBlgWBfG,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,0.172,70.956,192987,All For Us - from the HBO Original Series Euphoria - Labrinth,5
9322,heaven knows i'm miserable now - 2011 remaster,The Smiths,1xaTREM89RbIxkcjlpf4Uw,0.609,0.759,6,-4.862,1,0.0276,0.027999999999999997,0.0,0.183,0.774,114.045,215760,Heaven Knows I'm Miserable Now - 2011 Remaster - The Smiths,1
9323,coming undone,Korn,6p2liQLGoDaLXgND68bfVt,0.687,0.677,2,-4.172,1,0.0508,0.0006580000000000001,0.000146,0.0564,0.546,75.05199999999999,199773,Coming Undone - Korn,1
9324,wiggle (feat. snoop dogg),Jason Derulo,2sLwPnIP3CUVmIuHranJZU,0.6970000000000001,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,193296,Wiggle (feat. Snoop Dogg) - Jason Derulo,3
9325,tequila shots,Kid Cudi,30KctD1WsHKTIYczXjip5a,0.7120000000000001,0.556,5,-7.2139999999999995,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,193293,Tequila Shots - Kid Cudi,0
9326,chasing highs,ALMA,3GJjiToqnCxTm5rOaqoxdi,0.792,0.775,2,-4.575,0,0.0532,0.271,1.55e-05,0.406,0.521,111.95700000000001,195678,Chasing Highs - ALMA,4
9327,cold,Crossfade,6ZxrUCaynLgKSUudACOTwj,0.451,0.815,2,-5.55,0,0.0368,6.0599999999999996e-05,0.0,0.27,0.618,147.974,194227,Cold - Crossfade,4
9328,look what god gave her,Thomas Rhett,2KqJC0koTBUyDlsMt5ok1V,0.7390000000000001,0.85,2,-3.966,1,0.0308,0.0272,0.0,0.18100000000000002,0.883,113.0,168960,Look What God Gave Her - Thomas Rhett,1
9329,whole lotta love - 1990 remaster,Led Zeppelin,0hCB0YR03f6AmQaHbwWDe8,0.41200000000000003,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.42200000000000004,89.74,333893,Whole Lotta Love - 1990 Remaster - Led Zeppelin,3
9330,whip a tesla,Yung Gravy,6nsyYPCDUSacgXci9mvWln,0.8140000000000001,0.527,9,-7.001,0,0.32799999999999996,0.179,0.000512,0.0767,0.54,170.063,153733,Whip A Tesla - Yung Gravy,3
9331,unforgettable,Thomas Rhett,30MM5jWpUmOxtTNd9Ey5LZ,0.6609999999999999,0.75,7,-5.497000000000001,1,0.0314,0.0303,0.000132,0.0849,0.828,130.077,157080,Unforgettable - Thomas Rhett,1
9332,princess of china,Coldplay,4HXOBjwv2RnLpGG4xWOO6N,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,239216,Princess of China - Coldplay,4
9333,paralyzed,NF,5DHQKZCOZhGNTbYBCekWx0,0.51,0.643,0,-6.602,1,0.0485,0.214,3.22e-06,0.10099999999999999,0.0397,130.08100000000002,270453,Paralyzed - NF,5
9334,nc-17,Travis Scott,6BJbOXDlgVAXSaq6wYFYT2,0.804,0.763,2,-5.48,1,0.0519,0.0678,0.0,0.368,0.0585,136.05200000000002,156886,NC-17 - Travis Scott,1
9335,the bones - with hozier,Maren Morris,1yTTMcUhL7rtz08Dsgb7Qb,0.561,0.597,11,-6.0,0,0.0405,0.28600000000000003,0.0,0.0979,0.355,76.82600000000001,197299,The Bones - with Hozier - Maren Morris,4
9336,dance with me (feat. thomas rhett & young thug),Diplo,6wXgnhpmOPEJ7cUweSyy2B,0.73,0.792,6,-5.33,0,0.13,0.0264,0.0,0.10099999999999999,0.745,99.039,170158,Dance with Me (feat. Thomas Rhett & Young Thug) - Diplo,4
9337,free fallin',Tom Petty,5tVA6TkbaAH9QMITTQRrNv,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.5720000000000001,84.383,256000,Free Fallin' - Tom Petty,2
9338,astrothunder,Travis Scott,4MXhiYIRDMGAuvZc5IFTwC,0.7,0.46,4,-8.111,0,0.0661,0.142,4.8100000000000004e-05,0.111,0.28600000000000003,151.901,142969,ASTROTHUNDER - Travis Scott,4
